0,1,0,6,2,18,0,4,2,4,6,6,6,3,0,2,15,3,clean
0,0,0,19,12,87,18,5,2,2,10,58,14,2,0,0,62,2,clean
1,0,1,56,11,152,6,19,2,4,171,76,15,6,0,3,24,14,clean
0,4,1,25,5,87,394,6,6,2,15,34,7,4,1,0,107,5,buggy
0,0,0,6,0,21,419,6,7,1,15,10,1,1,0,1,118,6,clean
2,1,0,148,36,712,0,20,1,4,190,211,39,5,1,4,8,15,buggy
0,0,0,5,1,18,387,5,3,1,10,9,2,2,0,2,35,5,clean
0,0,1,35,0,105,0,35,1,26,595,35,26,0,0,0,8,2,clean
0,1,0,7,0,23,385,7,6,1,21,12,1,2,0,1,98,6,clean
0,1,0,3,1,10,32,3,3,1,3,6,2,1,0,0,21,3,clean
0,3,1,18,7,64,0,5,1,3,10,39,10,3,0,0,8,0,buggy
0,0,0,10,3,37,9,6,2,2,15,13,5,5,0,5,23,6,clean
0,4,0,18,2,64,0,10,1,1,45,20,3,4,0,0,8,10,clean
0,0,0,4,2,13,69,4,5,0,6,8,2,1,0,1,54,2,buggy
5,0,2,112,8,392,3,30,2,6,435,133,13,12,1,2,30,18,clean
0,0,0,7,2,34,58,5,5,1,10,12,3,0,0,0,179,4,clean
0,0,2,0,0,0,5,2,2,1,1,2,1,0,0,0,19,2,clean
0,0,1,7,4,23,0,8,1,1,28,25,5,0,0,0,8,8,clean
0,0,1,1,0,3,6,1,3,4,0,1,4,1,0,1,26,1,clean
0,0,0,9,1,28,0,8,1,3,28,16,4,2,0,2,8,8,clean
1,0,0,86,14,290,6,31,2,1,465,85,14,14,1,14,39,29,clean
0,3,0,20,5,75,398,11,6,1,55,29,6,3,0,0,99,11,clean
1,1,0,53,3,191,219,17,2,2,136,30,5,9,0,7,55,16,clean
0,0,0,7,0,29,0,5,1,1,10,11,1,34,0,5,22,5,clean
0,0,0,27,9,89,50,15,3,1,105,39,10,1,0,0,118,9,clean
0,0,19,21,8,99,380,11,2,27,55,38,35,0,1,0,27,11,clean
0,0,0,3,3,11,0,2,1,4,1,9,7,0,1,0,8,2,clean
0,0,0,6,4,26,397,4,6,1,6,16,5,0,0,0,72,4,clean
0,1,2,11,1,31,380,8,3,8,28,14,9,1,0,0,38,8,clean
0,0,0,4,1,12,387,2,3,1,1,7,2,0,0,0,32,2,clean
0,0,0,4,2,21,388,3,8,1,3,11,3,0,0,0,110,3,clean
0,0,0,258,12,1081,1,12,3,1,66,352,13,14,0,14,40,11,buggy
0,0,0,3,0,11,3,3,4,1,3,3,1,2,1,2,38,3,buggy
0,0,2,21,3,81,0,11,1,2,55,29,5,7,0,7,28,5,clean
0,0,0,18,4,117,0,11,1,0,55,34,4,9,0,8,8,11,clean
0,4,0,25,2,78,0,12,1,7,66,21,9,4,0,0,8,12,clean
0,43,5,0,0,0,282,0,1,0,0,0,0,129,7,9,8,0,buggy
0,2,0,18,1,56,408,8,6,1,28,26,2,2,0,0,101,8,clean
0,0,0,51,1,136,17,12,1,5,66,66,6,1,0,1,0,5,clean
1,3,0,36,4,103,0,10,1,3,45,27,7,3,0,0,16,9,clean
0,0,1,1,0,3,0,2,1,1,1,2,1,9,2,0,8,2,clean
1,1,0,56,3,258,2,25,2,2,300,130,5,13,0,8,41,24,clean
0,9,4,235,19,724,28,56,2,56,1540,244,66,9,0,0,16,54,buggy
0,1,0,4,1,9,1,2,2,0,1,6,1,1,0,0,18,2,clean
1,0,0,46,19,231,408,11,3,2,55,79,20,2,1,2,58,10,buggy
1,0,0,15,2,72,0,5,2,1,10,55,3,3,0,3,22,3,clean
0,0,3,5,1,15,2,5,2,3,10,6,4,2,0,0,14,2,clean
0,0,0,8,1,27,0,5,1,1,10,8,2,3,0,3,8,5,clean
0,2,0,9,2,46,386,5,6,1,10,15,3,3,0,1,85,5,clean
0,3,0,34,5,123,135,9,3,1,36,26,6,3,0,0,67,2,clean
0,5,2,7,5,104,0,7,1,3,21,25,7,5,0,0,8,0,clean
0,9,0,64,9,250,119,15,3,2,105,50,11,9,1,0,40,13,clean
1,4,0,22,1,74,0,7,1,1,21,11,2,4,0,0,8,6,clean
0,0,0,32,5,124,97,15,4,58,105,47,62,4,0,3,79,4,clean
0,3,0,2,1,24,28,2,2,1,1,4,2,3,0,0,25,2,clean
0,5,0,22,5,72,0,10,2,1,45,39,6,5,0,0,18,8,clean
0,0,0,9,1,32,384,8,6,0,28,13,1,1,0,0,79,8,clean
0,0,0,8,1,28,415,5,6,1,10,12,2,0,0,0,93,5,clean
0,7,0,4,0,9,0,3,1,3,3,4,3,7,0,0,8,3,clean
0,10,0,53,6,214,61,8,4,1,28,47,7,15,0,0,45,5,buggy
0,0,3,5,2,25,384,7,4,6,21,13,7,0,0,0,69,7,clean
0,1,0,25,7,69,52,8,3,2,28,24,8,2,0,0,27,5,buggy
7,0,0,32,9,186,0,9,2,1,36,44,10,5,1,5,11,2,clean
9,5,0,172,38,644,47,39,2,15,741,285,46,11,3,6,32,28,buggy
0,0,0,19,3,71,95,12,3,3,66,37,6,3,0,2,73,3,clean
0,0,0,13,7,56,421,2,4,1,1,23,8,0,1,0,68,2,clean
1,4,0,36,1,94,0,9,1,1,36,24,2,4,0,0,8,8,clean
0,0,1,3,1,10,2,3,2,1,3,5,2,0,0,0,33,2,buggy
0,0,2,22,3,82,0,9,2,2,36,22,5,8,0,0,15,6,clean
0,1,4,2,0,6,2,2,3,3,1,2,3,1,0,0,36,2,buggy
1,0,2,134,27,554,59,43,4,27,903,273,47,3,3,0,160,27,buggy
19,5,1,283,28,1119,0,68,1,9,2278,493,34,33,1,0,33,32,buggy
0,2,0,49,5,107,135,4,3,1,6,24,6,2,0,0,67,2,clean
0,0,0,37,6,136,97,18,3,6,153,69,11,9,1,4,84,4,clean
0,0,0,100,4,347,20,40,2,4,780,105,8,49,0,22,25,39,buggy
0,0,0,22,0,66,0,22,1,0,231,22,0,0,2,0,30,22,clean
3,3,0,37,15,281,18,11,2,1,55,78,16,4,1,0,62,4,clean
0,0,3,6,0,18,4,6,3,8,15,6,8,3,0,0,19,3,clean
1,3,0,24,3,94,0,8,1,1,28,18,4,3,1,0,16,7,clean
0,0,0,7,1,24,0,3,1,1,3,11,2,2,0,2,10,3,clean
1,17,3,95,18,314,391,28,2,36,378,111,48,17,1,0,31,26,clean
0,1,0,1,0,5,35,1,4,1,0,1,1,1,0,0,47,1,clean
0,0,0,40,7,155,95,19,3,5,171,75,11,10,0,6,73,7,clean
3,4,0,60,28,282,28,16,2,2,120,106,29,5,1,1,25,7,clean
0,4,0,7,5,54,150,4,3,3,6,14,8,4,0,0,44,4,buggy
1,1,0,8,2,23,54,5,2,0,10,16,2,1,0,0,19,4,buggy
0,1,6,19,9,63,384,8,5,14,28,30,22,1,0,0,87,7,clean
1,3,0,13,1,41,0,4,1,1,6,10,2,3,0,0,8,3,clean
0,0,0,1,0,3,0,1,1,2,0,1,2,1,0,1,23,1,clean
0,0,1,22,6,95,13,4,3,2,6,29,7,1,0,0,55,2,clean
1,3,1,14,7,48,386,6,6,2,15,27,9,3,1,0,95,3,clean
0,1,1,3,1,9,3,4,3,3,6,5,4,3,1,0,17,3,clean
0,0,1,27,0,105,0,16,1,1,120,40,1,12,0,0,15,16,clean
1,0,0,12,0,37,152,12,2,3,66,14,3,1,0,1,41,11,clean
0,10,0,58,6,154,61,11,4,3,55,46,8,16,0,0,45,6,buggy
0,0,1,29,5,92,0,12,2,4,66,61,9,3,0,1,13,6,clean
0,0,0,3,0,11,0,3,1,1,3,3,1,1,0,0,8,3,clean
0,3,0,1,0,3,12,2,7,1,1,2,1,3,1,0,52,2,clean
0,4,2,4,2,15,12,2,1,2,1,7,4,6,0,0,16,0,clean
0,3,0,6,1,17,429,5,8,1,10,8,2,3,0,0,120,5,clean
5,3,0,67,16,316,3,11,2,8,55,105,24,5,0,2,20,3,clean
0,4,0,4,2,17,419,3,7,1,3,8,3,4,1,0,115,3,clean
5,0,0,39,12,200,0,7,1,0,21,88,12,9,1,9,8,2,clean
0,0,0,4,1,12,387,2,3,1,1,7,2,0,0,0,32,2,clean
0,0,0,1,0,7,83,1,5,2,0,2,2,2,0,0,57,1,buggy
0,1,0,7,3,36,0,3,1,1,3,18,4,1,0,0,10,3,clean
1,0,0,12,0,38,152,12,2,4,66,14,4,1,0,1,41,11,clean
0,0,0,9,2,31,95,9,3,2,36,19,4,1,0,1,75,1,clean
1,0,0,45,5,212,114,17,1,1,136,69,6,12,1,10,8,16,clean
0,4,0,4,0,12,0,2,1,1,1,2,1,4,0,0,8,1,clean
0,1,0,16,2,67,388,7,8,2,21,25,4,6,0,1,109,7,clean
5,0,0,15,7,48,0,11,2,1,55,31,7,3,0,2,13,4,clean
6,9,0,142,16,560,0,28,1,4,378,246,20,17,2,3,8,6,buggy
0,0,7,7,3,24,5,6,1,2,15,13,4,3,0,0,13,5,clean
0,0,0,1,0,3,0,1,2,2,0,2,2,0,0,0,43,1,clean
0,0,9,898,13,1500,151,33,1,34,528,2062,47,1,1,0,8,33,clean
1,0,0,20,9,128,0,7,1,5,21,59,11,2,0,1,8,6,clean
0,0,0,16,3,59,95,12,3,1,66,35,4,3,0,2,73,3,clean
0,0,2,10,6,41,384,8,6,6,28,18,12,0,0,0,91,8,clean
1,0,0,13,5,44,0,4,2,2,6,25,7,1,0,1,39,1,clean
0,0,0,1,0,3,11,1,2,1,0,1,1,0,0,0,47,1,clean
0,0,0,5,2,21,1,3,3,1,3,5,3,3,0,3,31,3,clean
0,42,0,392,6,974,0,15,1,27,105,287,33,218,2,1,8,14,buggy
1,4,0,22,1,71,0,7,1,2,21,11,3,4,0,0,8,6,clean
2,18,0,174,21,536,391,23,2,22,253,128,40,23,2,5,31,21,buggy
1,0,0,19,10,74,0,9,1,5,36,37,15,3,0,3,8,8,clean
0,3,0,32,17,163,380,7,3,1,21,63,18,4,0,1,38,7,buggy
0,0,0,16,6,62,38,12,3,1,66,33,7,2,0,0,119,8,clean
0,0,18,3,0,9,0,3,1,2,3,3,2,0,0,0,8,3,clean
0,0,0,27,3,109,95,14,3,1,91,51,4,5,0,3,73,5,clean
0,2,6,19,7,74,95,16,2,10,120,38,17,3,0,1,68,7,clean
1,0,0,31,6,123,95,18,3,2,153,60,7,5,0,3,73,6,clean
1,1,2,40,8,137,39,18,1,2,153,78,10,1,0,0,8,15,clean
0,0,0,9,5,32,380,7,3,1,21,17,6,0,0,0,38,7,clean
0,0,0,7,2,26,82,6,8,4,15,11,5,1,0,1,319,5,clean
2,4,0,36,2,118,0,11,1,2,55,33,4,4,0,0,8,9,clean
0,1,0,3,1,12,0,3,1,4,3,7,5,1,0,0,8,3,clean
0,1,0,36,7,130,95,17,2,7,136,66,13,8,0,4,68,7,clean
0,0,0,14,4,42,397,3,7,1,3,22,5,0,0,0,124,3,clean
0,8,1,36,9,139,141,9,2,5,36,47,13,9,1,0,35,9,buggy
6,0,2,276,23,1126,3,20,2,18,190,244,36,12,1,2,13,14,buggy
0,0,0,32,3,88,0,6,1,1,15,17,4,3,0,3,8,6,clean
7,0,0,79,11,289,5,14,3,3,91,111,14,11,2,9,21,6,buggy
0,0,0,21,13,104,8,18,3,1,153,65,14,0,3,0,46,15,clean
5,0,0,24,5,75,0,9,2,1,36,30,6,2,0,2,11,4,clean
4,0,1,118,31,529,69,31,7,3,465,241,32,4,3,0,240,22,buggy
0,0,0,9,4,28,37,4,5,2,6,12,6,0,0,0,88,1,clean
0,0,0,4,2,14,387,4,7,1,6,12,3,0,0,0,101,2,clean
0,4,1,46,13,223,18,6,2,2,15,104,15,4,2,0,62,2,buggy
1,0,0,19,4,52,0,6,1,1,15,19,4,1,0,1,8,5,clean
0,0,5,0,0,0,0,2,1,6,1,2,6,0,0,0,8,2,clean
19,1,0,520,48,1892,0,104,1,82,5356,632,125,14,5,13,8,83,buggy
0,2,0,53,9,226,415,6,6,1,15,87,10,2,0,0,117,6,clean
0,7,0,39,8,166,126,10,3,1,45,40,9,7,2,0,44,10,clean
1,0,4,56,11,165,18,17,2,7,136,81,18,4,0,0,62,2,clean
0,5,0,35,7,99,0,7,1,1,21,36,7,5,1,0,8,0,clean
0,1,0,55,1,163,40,14,3,9,91,17,10,2,0,1,71,13,clean
0,0,0,11,2,39,384,7,6,1,21,14,3,1,0,0,79,7,clean
0,12,0,33,8,153,0,4,1,1,6,25,9,13,0,1,16,4,buggy
0,2,0,56,9,230,415,6,6,1,15,87,10,2,0,0,117,6,clean
0,7,3,100,15,337,384,16,4,4,120,119,19,8,0,0,77,16,buggy
0,0,1,6,1,23,69,5,7,3,10,9,3,1,1,1,229,4,clean
0,0,0,5,2,14,0,3,2,2,3,5,4,2,0,2,15,2,clean
16,0,0,191,15,707,52,19,2,1,171,221,16,10,0,10,25,3,clean
0,0,0,12,3,50,0,2,2,2,1,18,5,3,0,3,39,1,clean
0,1,1,1,0,4,5,1,2,2,0,1,2,2,0,1,25,1,clean
0,0,0,31,2,123,11,16,2,1,120,43,3,5,2,0,18,16,buggy
0,0,0,12,2,51,0,8,2,1,28,13,3,7,0,7,25,7,clean
0,1,2,216,51,830,68,79,4,28,3081,442,69,4,6,1,200,67,buggy
1,9,2,169,21,546,262,24,2,72,276,157,87,12,0,0,80,19,buggy
0,0,0,35,3,141,95,16,3,1,120,65,4,7,0,4,73,7,clean
16,0,0,157,16,606,0,27,1,2,351,306,17,13,0,13,8,9,buggy
0,1,0,3,1,14,400,2,5,1,1,4,2,1,0,0,65,2,clean
0,0,0,4,4,15,388,2,6,1,1,9,5,0,0,0,81,2,clean
0,1,0,1,0,3,0,1,1,1,0,1,1,6,0,1,23,1,clean
0,1,0,8,4,32,389,3,6,1,3,13,5,1,0,0,83,3,clean
1,6,0,331,34,1106,0,39,2,4,741,369,35,7,10,1,43,2,buggy
0,3,0,25,6,100,69,5,5,1,10,31,7,3,0,0,54,3,buggy
0,0,0,5,2,16,386,3,8,1,3,10,3,0,0,0,103,3,clean
0,1,0,51,15,195,8,7,2,0,21,77,15,2,0,1,19,6,buggy
3,19,0,50,7,258,0,16,1,5,120,65,11,28,0,6,8,13,clean
0,0,0,35,7,141,95,16,3,1,120,70,7,7,0,4,73,7,clean
0,5,0,4,3,17,1,4,2,1,6,7,4,5,0,0,11,4,clean
0,4,0,17,1,47,0,5,1,3,10,11,4,4,0,0,8,5,clean
2,6,0,36,12,112,1,14,2,2,91,50,13,11,0,3,12,9,clean
0,6,9,88,10,306,52,18,3,25,153,94,35,11,0,2,27,6,buggy
14,0,0,86,10,321,0,18,2,1,153,66,11,12,2,12,11,4,clean
0,1,0,5,1,17,0,4,1,1,6,10,2,1,0,0,11,3,clean
2,9,0,46,15,190,18,8,2,2,28,73,15,9,2,0,62,3,clean
0,0,0,5,2,16,384,3,7,1,3,10,3,0,0,0,99,3,clean
1,0,0,47,19,185,62,21,5,4,210,86,22,2,2,1,202,13,clean
0,2,0,25,1,74,68,7,2,1,21,17,1,2,0,0,33,4,clean
2,9,0,39,6,142,0,7,2,0,21,23,6,16,0,7,11,3,clean
0,5,1,49,12,142,392,5,5,1,10,65,13,5,1,0,93,4,clean
0,0,3,7,0,27,78,8,1,5,28,12,5,6,1,0,8,4,clean
0,0,2,38,11,132,397,8,5,13,28,56,23,1,1,1,64,8,clean
0,3,6,54,3,172,0,25,1,14,300,43,17,4,2,0,8,23,clean
0,5,2,11,3,35,28,8,2,26,28,15,29,6,0,0,16,8,clean
0,10,3,16,2,57,380,11,3,2,55,25,4,16,0,0,46,11,clean
0,4,1,292,13,736,0,36,1,7,630,267,18,5,1,1,8,3,buggy
0,0,2,94,23,312,52,20,4,11,190,150,33,0,1,0,141,14,clean
1,15,0,52,3,155,0,3,1,2,3,59,5,32,0,0,8,2,clean
6,10,1,78,9,299,0,13,1,3,78,51,11,10,1,0,8,1,clean
0,5,0,20,11,92,380,7,3,0,21,34,11,5,1,0,38,7,clean
1,0,0,2,3,12,0,2,1,1,1,5,4,2,0,2,8,1,clean
4,6,0,79,16,271,12,9,1,3,36,116,19,6,1,0,11,4,clean
0,4,0,66,6,189,0,15,1,6,105,81,12,15,0,0,8,13,clean
0,2,0,4,0,13,28,4,2,3,6,4,3,3,0,1,16,3,clean
1,0,0,12,1,55,0,4,1,2,6,21,3,0,0,0,8,3,clean
0,0,2,15,3,36,68,4,2,1,6,13,4,1,0,0,33,3,buggy
0,0,2,44,4,233,7,19,2,4,171,60,8,3,0,0,40,14,clean
0,3,0,4,0,11,0,2,2,1,1,2,1,3,0,0,11,1,clean
0,0,3,14,2,44,0,7,1,6,21,20,8,2,0,2,8,6,clean
0,0,0,3,1,11,68,3,2,1,3,4,2,1,0,0,33,2,clean
2,0,1,84,6,276,55,12,2,1,66,126,6,5,0,2,27,0,clean
0,0,0,24,5,131,114,2,1,1,1,38,6,1,0,1,9,2,clean
0,0,1,18,4,57,52,12,4,2,66,30,6,2,0,0,131,8,clean
2,259,0,480,1,2140,0,11,1,3,55,281,4,262,1,0,8,9,buggy
1,0,0,2,0,6,0,2,1,0,1,3,0,0,1,0,8,1,clean
0,0,0,57,6,220,95,15,3,1,105,85,7,3,0,2,73,5,buggy
0,0,0,35,5,69,68,5,2,1,10,30,5,1,0,0,33,4,buggy
0,0,0,1,0,7,67,1,6,2,0,2,2,2,0,0,58,1,buggy
0,3,2,11,0,34,384,9,5,4,36,9,4,3,0,0,85,9,clean
0,0,0,8,2,21,2,6,1,3,15,9,5,2,0,2,10,6,clean
12,0,1,125,29,516,34,19,3,2,171,278,31,3,3,0,78,1,buggy
0,1,0,12,5,52,0,6,1,33,15,30,38,2,0,1,0,6,clean
3,7,1,188,22,849,406,50,3,4,1225,230,26,7,0,0,20,9,clean
0,0,3,17,5,49,61,4,4,0,6,24,5,0,0,0,45,2,buggy
0,1,0,16,4,85,385,5,6,0,10,16,4,2,0,0,79,5,clean
0,0,0,4,3,15,1,3,3,1,3,8,4,2,0,2,31,3,clean
0,0,0,24,4,98,95,14,3,1,91,49,5,5,0,3,73,5,clean
1,4,0,30,2,117,0,10,1,6,45,24,8,4,0,0,16,9,clean
0,2,0,6,1,17,396,5,7,1,10,8,2,2,0,0,102,5,clean
0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,8,1,clean
0,1,0,17,3,63,386,10,6,2,45,27,5,6,0,1,95,9,clean
0,1,0,2,0,9,35,2,4,8,1,2,8,2,0,1,47,2,clean
1,312,0,2,1,6,0,2,1,6,1,3,7,313,1,1,0,1,buggy
2,0,0,40,12,123,0,17,2,1,136,53,13,12,1,12,32,14,clean
3,1,0,55,20,251,3,10,3,3,45,82,21,3,3,1,17,1,buggy
0,0,0,27,4,106,95,14,3,1,91,51,4,5,0,3,73,5,clean
0,0,0,32,5,128,95,16,3,1,120,64,6,7,0,4,73,7,clean
4,24,0,419,90,1531,0,54,1,17,1431,572,102,27,9,2,9,19,buggy
0,0,0,18,5,82,0,13,1,2,78,46,7,1,0,1,8,13,clean
0,0,0,13,12,61,61,3,4,1,3,32,13,7,1,0,45,2,clean
0,0,0,1,0,3,2,1,2,2,0,1,2,0,0,0,33,1,clean
3,10,0,321,30,1069,140,38,1,68,703,312,84,27,1,11,8,27,buggy
1,0,0,7,0,19,152,6,2,7,15,7,7,3,0,3,41,5,clean
0,1,0,16,4,85,385,5,6,0,10,16,4,1,0,0,79,5,clean
2,0,0,52,2,136,0,14,1,35,91,34,37,15,0,3,8,12,clean
0,0,0,13,3,47,95,11,3,12,55,29,15,3,0,2,73,2,clean
2,7,0,115,22,673,416,41,2,1,820,174,23,7,0,0,8,1,clean
20,1,4,117,4,423,0,53,1,2,1378,241,6,5,1,3,8,33,clean
0,0,4,33,6,146,38,21,3,4,210,61,10,5,0,0,118,4,clean
0,2,0,13,7,44,380,6,3,1,15,28,8,2,0,0,38,6,clean
22,17,1,1042,37,6113,249,62,1,18,1891,1095,50,22,3,1,8,39,buggy
2,36,0,15,8,80,0,5,1,6,10,29,14,39,1,3,8,3,clean
3,6,0,89,3,325,0,15,1,1,105,52,4,16,0,2,8,12,clean
5,0,0,31,11,156,5,7,2,1,21,61,12,0,0,0,19,2,clean
0,10,0,93,8,387,143,13,3,4,78,125,12,16,0,6,40,10,clean
0,0,3,6,0,18,0,6,1,0,15,6,0,0,0,0,8,6,clean
0,0,0,3,1,10,52,3,5,2,3,5,3,1,1,1,138,2,clean
0,0,0,4,1,17,384,3,3,1,3,8,2,0,0,0,31,3,clean
24,5,0,449,13,2262,131,27,1,0,351,368,13,45,0,40,8,3,clean
0,0,1,57,18,222,69,28,6,4,378,126,20,1,2,0,227,22,clean
0,1,1,16,2,54,61,9,5,0,36,20,2,9,0,3,49,5,buggy
1,2,1,7,1,16,0,4,1,1,6,10,2,3,0,1,8,3,buggy
0,0,0,75,3,312,20,8,3,4,28,18,7,0,1,0,84,8,clean
2,0,0,27,11,127,67,13,5,1,78,77,12,0,0,0,194,7,clean
5,17,0,119,14,435,2,36,2,1,630,113,15,17,1,0,41,31,clean
0,1,0,7,3,23,143,4,3,1,6,10,4,1,0,0,40,3,clean
0,0,1,5,0,16,388,3,5,2,3,6,2,0,0,0,78,3,clean
0,0,0,40,6,156,95,19,3,5,171,73,10,10,0,6,73,7,clean
3,7,0,55,15,222,52,25,4,5,300,78,20,7,2,0,129,16,buggy
0,0,0,42,4,158,95,20,3,1,190,74,5,9,0,5,73,9,clean
0,2,4,37,11,105,384,8,5,10,28,55,20,2,1,0,87,6,clean
0,3,1,18,9,72,384,6,4,1,15,37,10,3,0,0,69,6,clean
2,2,0,31,16,140,12,6,1,1,15,55,17,2,2,0,11,4,clean
1,0,0,17,10,64,28,8,4,2,28,38,12,1,0,0,91,2,clean
0,2,0,4,1,17,0,4,1,4,6,8,5,2,0,0,8,4,clean
0,2,0,22,5,62,0,5,1,11,10,18,16,3,0,1,8,5,clean
0,0,1,3,1,19,0,3,1,1,3,4,2,6,0,0,8,1,clean
0,0,0,27,5,106,95,14,3,1,91,54,6,5,0,3,73,5,clean
0,0,0,100,20,274,69,13,3,1,78,89,20,1,2,0,37,2,buggy
1,4,2,74,15,217,380,11,3,2,55,81,17,4,1,0,38,10,buggy
1,0,0,12,0,37,152,12,2,3,66,14,3,1,0,1,41,11,clean
0,0,6,5,0,15,0,5,1,2,10,5,2,1,0,1,8,5,clean
0,0,0,7,9,27,11,3,4,1,3,19,10,2,0,2,64,2,clean
0,0,1,3,0,9,34,3,4,1,3,3,1,0,0,0,84,1,clean
0,0,2,5,2,15,95,14,2,6,91,19,8,0,0,0,68,10,clean
0,1,0,1,0,4,10,1,2,1,0,1,1,1,0,0,13,0,buggy
0,0,0,8,6,57,28,7,2,1,21,17,7,0,0,0,25,3,clean
1,3,0,66,14,269,19,13,2,2,78,89,15,3,0,0,37,2,buggy
3,4,0,37,3,144,0,10,1,0,45,40,3,4,0,0,8,7,clean
3,1,0,74,8,222,388,7,3,1,21,47,9,1,0,0,33,4,clean
0,5,1,5,4,14,0,2,1,9,1,11,13,6,1,1,23,2,clean
0,0,0,28,4,109,95,15,3,1,105,55,4,5,0,3,73,6,clean
0,2,2,8,4,30,419,3,7,2,3,12,6,2,0,0,115,3,clean
1,0,0,71,16,232,6,22,2,1,231,90,16,8,2,8,30,20,clean
0,0,0,3,1,12,2,3,2,1,3,4,2,2,1,2,33,3,clean
0,0,0,28,4,110,97,15,4,4,105,58,8,5,0,3,79,5,clean
0,0,3,30,0,79,0,14,1,2,91,20,2,4,1,4,8,14,clean
0,2,0,18,1,56,397,8,7,1,28,26,2,2,0,0,102,8,clean
0,1,0,43,7,166,0,10,1,1,45,69,8,15,0,0,8,5,buggy
0,6,0,37,7,149,0,9,1,13,36,54,20,8,1,2,8,6,clean
0,0,0,19,4,72,95,12,3,1,66,39,5,3,0,2,73,3,clean
1,9,0,131,5,485,28,37,2,11,666,169,16,9,3,0,30,24,clean
0,0,0,4,2,15,6,2,3,0,1,6,2,1,0,1,18,2,clean
0,1,0,6,6,38,18,4,2,2,6,25,7,1,1,0,62,2,clean
0,0,0,27,5,106,95,14,3,2,91,53,7,5,0,3,73,5,clean
5,0,0,51,12,231,58,14,3,1,91,110,13,3,0,3,34,1,clean
0,0,0,31,13,141,18,5,2,1,10,66,13,0,0,0,62,2,clean
1,0,0,34,1,95,0,22,1,18,231,48,19,20,0,0,8,21,clean
0,0,0,2,0,7,388,2,7,0,1,2,0,2,0,0,87,2,clean
2,2,0,129,12,495,170,25,3,1,300,130,13,3,1,1,67,4,buggy
0,2,4,212,20,795,133,21,2,7,210,171,27,6,3,4,46,3,buggy
2,5,0,92,12,395,42,37,2,3,666,170,15,6,0,1,310,32,buggy
0,3,0,4,1,21,0,2,1,0,1,8,1,6,0,1,23,2,clean
0,0,0,14,3,53,95,12,2,4,66,30,6,3,0,2,68,3,clean
0,0,1,62,5,275,0,22,1,1,231,83,6,11,0,0,25,18,clean
0,10,0,150,10,533,49,27,4,8,351,143,15,10,0,0,148,25,buggy
0,0,0,29,14,195,0,21,1,1,210,77,14,2,1,0,21,16,clean
0,0,0,4,0,13,11,5,6,1,10,5,1,1,0,1,47,4,clean
1,16,0,43,16,332,26,20,1,4,190,76,19,17,1,0,8,17,clean
0,0,3,11,9,63,18,5,2,3,10,23,12,1,1,0,62,2,clean
0,2,0,1,0,4,0,1,1,1,0,1,1,2,0,0,8,1,clean
1,0,0,15,4,51,0,4,1,1,6,15,5,2,0,2,8,3,clean
0,1,14,141,17,528,0,54,1,36,1431,244,51,18,3,0,8,16,clean
0,2,0,3,1,13,386,3,6,0,3,7,1,2,0,0,85,3,clean
0,0,0,5,2,22,1,3,3,3,3,6,5,3,0,3,31,3,clean
0,1,2,6,4,22,95,6,3,8,15,13,12,2,0,0,73,4,clean
1,3,1,53,5,193,402,13,2,4,78,34,9,4,1,0,8,7,buggy
1,4,0,30,2,117,0,10,1,1,45,24,3,4,0,0,16,9,clean
0,4,1,48,5,140,0,5,1,3,10,37,8,10,0,0,8,4,buggy
0,0,0,16,2,59,95,13,3,5,78,31,7,13,0,3,76,4,clean
1,0,0,43,15,155,6,15,2,1,105,61,16,7,0,7,23,13,clean
0,2,0,26,11,120,18,6,2,1,15,49,12,2,2,0,62,1,clean
0,1,2,12,5,62,386,6,6,4,15,21,8,1,0,0,95,5,clean
0,0,0,15,2,35,0,8,2,3,28,16,5,2,0,2,16,8,clean
0,1,0,5,1,23,384,4,4,1,6,10,2,4,0,1,41,4,clean
0,2,0,4,1,14,0,3,2,3,3,4,4,2,0,0,15,2,clean
0,0,0,10,3,37,2,3,2,1,3,11,4,2,0,2,15,2,buggy
0,3,4,418,13,1782,412,23,5,4,253,498,17,3,0,0,94,22,clean
1,2,0,26,9,89,2,12,2,0,66,54,9,5,1,3,41,11,clean
0,0,2,33,5,149,2,19,1,6,171,78,10,4,0,3,8,1,clean
2,3,0,33,5,118,0,9,1,1,36,31,6,3,0,0,16,7,clean
0,2,3,19,5,72,384,9,5,1,36,29,6,2,0,0,76,9,clean
0,0,0,8,2,25,398,8,7,1,28,10,3,0,0,0,107,8,clean
3,3,0,36,11,152,19,5,3,1,10,58,12,3,0,0,67,1,clean
0,2,0,3,1,11,0,3,1,5,3,5,6,6,0,1,8,3,clean
0,2,0,18,8,70,412,7,5,0,21,39,8,2,0,0,94,7,buggy
0,2,0,49,12,184,421,5,5,1,10,73,13,2,0,0,93,5,buggy
0,0,0,25,4,95,95,15,2,3,105,51,6,5,0,3,68,6,clean
0,8,0,37,25,162,0,7,1,2,21,61,26,8,2,0,8,2,clean
0,3,0,46,5,146,61,6,4,1,15,34,6,4,0,0,45,3,buggy
0,4,0,14,1,34,0,10,1,7,45,12,8,4,0,0,8,10,clean
0,3,0,0,0,0,4,1,3,1,0,1,1,3,1,0,19,1,clean
